X1,X2,Y
89.04866705853847,47.678221513902294,79.63119275537608
102.46246688959963,32.94833650630433,108.24962864397082
64.05847868939172,39.13839154944764,84.04760931155514
64.5553274243502,57.69910454781126,54.88248222534385
102.69948613035709,33.54912030198229,112.0169532539082
138.3739473117315,49.13514336085645,116.19077174451051
55.45481156003786,26.040605234715475,98.76535757885279
51.94025629748433,49.951013860160934,63.22384532078281
27.057402840001863,57.72941119446783,93.57067945835448
98.616640257569,48.26230709043597,79.48845257853914
86.48087229639955,44.375266714924216,76.0704381383691
60.287410836272464,52.140688633658755,56.74911272242773
43.24508447612299,43.408594384663466,80.53266717112636
60.02827332459826,39.46752249369823,85.75390084963419
66.29927491571235,37.420267806794726,84.90964838481781
68.39106429926136,42.20543062801154,70.45012061843202
89.90943925435167,41.252922080880246,89.12913783052609
64.82929176590586,35.918453513852896,84.23097625607538
73.68723372598117,38.633948092719,82.31984978753272
65.1590281576107,35.72952661488662,90.81532773918426
73.1689603692879,34.32594213932502,82.91650332564011
50.15919173197907,44.85516159392457,71.696055407924
78.90006219629889,43.03810832726302,83.67207558304824
85.14366758282439,35.12024505107285,93.87064352152765
97.24497651675497,53.00152900124935,50.63228504570082
97.51164874704278,47.61388729351515,76.65739641016711
80.84480596481144,42.87519584246879,67.05003219611878
52.63393570929345,51.35096786345228,63.60573150443371
115.07751721734357,39.62763041086217,110.75846218319143
92.23410656197602,27.502887961684852,117.69017143941828
80.0407682743712,38.99169420081463,75.66909424117013
97.27382388843557,52.800412383950466,59.86743227277864
40.87462943460757,50.84164483904647,73.98220382231395
31.707145350187417,41.15393975206018,80.57000930117704
38.170484343082705,32.151260073408245,71.96652796818226
70.74034392512422,56.29016686598695,55.594769413084734
57.90371914515221,26.048274968766403,97.21388863762705
41.45502997479753,46.82881452488354,72.0650486509517
77.98274328573069,51.7418326871435,59.4912938827906
72.91488428159707,20.71393571068713,130.52702426049115
67.0646573566064,47.769472550353996,66.96921886465313
119.5127238516759,40.43616253798469,121.49301133581434
48.06129274224084,24.81773521252089,93.43459431410605
41.0640928127186,56.65517399809996,73.61925363832833
106.26109642231366,39.13623282750624,103.39995916206666
64.32925063247164,56.27114492225644,64.28089403715822
94.74548963050387,23.800625398703275,142.09474067016063
56.215469749122505,51.74246467349171,64.04070409099558
75.00704176571281,39.77729094513091,88.8728413785051
66.52154977861248,41.24425358800938,71.81649307608434
51.080630278590135,28.42873866406312,85.10511699036005
62.009947754673405,37.715106342992144,80.07018524361261
70.29512161611231,36.62738680739416,93.51853309242696
71.42811544225111,42.91845183957276,80.65414775958108
87.81372269915366,38.85858026543999,97.10178597421438
57.377199307652646,43.70973699276813,71.75514335894182
93.52171228069398,38.4197641689048,98.2097610228572
89.99846603453872,54.075590359008096,54.811490678921
86.42104808097393,45.416240431655446,68.3208958094319
62.2856354914841,49.65759700308449,65.17991026836306
68.28804215848693,45.035212454457024,74.04004084991746
126.31835864302275,48.925320477184144,108.4927420956786
89.64387774331598,34.09038247556122,93.73099651344518
86.88234811523293,18.16703762175151,158.1846268254088
45.57070037352166,47.69641978785948,75.92369660247783
76.50874198329744,32.20032546129569,111.72288856291135
82.23722772480166,43.770710935068706,76.64963085730612
83.10111257488296,61.12769373280464,49.121643510853914
70.8619607130362,38.135071226281994,72.93485891039064
103.78537278402807,35.91838317590573,107.9082065699872
75.89507069660351,34.21650282412018,94.2628128213891
72.01862157389111,19.59709386821263,116.47806215986222
50.87445869179962,51.5520311062222,70.77910185170624
56.9976468102152,60.04666072699516,57.58939583315974
64.26645402077638,42.27097751010965,80.31111162470414
53.33706517531658,31.938642019771077,75.47360982735741
56.536246107163926,30.239443829932128,87.39082891682435
48.401337062518394,24.37193994392137,85.48862533210487
60.25771446708757,42.83626522896025,64.8776362109449
67.9999583701705,50.589082968288245,69.17803272044826
66.77429176994097,51.08841531131576,73.57359211603276
76.53892207507445,39.27493539844548,83.64616459223484
65.7086021385165,56.183494217224585,74.03268615566009
85.82021212744156,48.93505683688063,77.25117523798707
54.750892574395934,33.354896554277744,77.31288927317375
52.395767174954514,33.395302431297495,87.73100813089509
88.59537585257735,36.204640791912404,98.72085670447635
65.18165241848745,43.54430377907266,69.24564927726774
50.48326218127258,48.23491847717359,70.00634884311462
53.66856124372015,30.14961419883742,87.1583878881995
37.42656520364029,36.30765788080999,66.43940377644066
70.74824019810472,32.05146795159457,86.65806115645572
81.40995388546196,35.01447267534119,80.13126297671899
49.1004455286411,29.347045859104057,70.76867033014608
69.49181375888216,27.978063433331783,98.13667885934105
69.4524394791716,33.00314901038362,92.29332766945515
71.78237813650001,59.78755946415623,54.97162299779762
92.04618717159016,33.678374502450275,100.29291698140726
86.36605017836405,61.920231336608246,51.269028587536305
79.2498364905422,40.32518533592082,85.48663215628315
113.65583083139548,26.186777579721564,164.5782516527677
37.08701760949257,27.973632024580542,74.51797879836263
46.9661096993259,27.47484651800247,72.9172378246951
66.36165703058771,22.2828172498771,107.38664550509235
77.47708026282706,38.412794156966186,87.75230261717101
44.01855822298771,48.14543706854346,69.53395164813494
15.125366988358763,50.46811469224294,106.18808153739603
51.23076385255624,45.7187983115283,72.85216311042997
58.46333858919415,51.34868008532772,67.9234309591632
65.71160227599584,41.867481234930885,80.34548938490819
99.71902825300272,41.31178871576716,87.99482422282726
47.96353588351897,36.083915041784245,71.55130462899248
100.58768276643183,33.12394859202439,115.90429554705716
25.209857129908144,49.306610340910005,86.5868632987617
54.13846623022346,52.950788351656854,62.71827352428206
80.96033641587688,46.09608302191309,66.29737822781922
75.85529916449617,30.71724106509492,109.99691357958224
92.66428884333982,44.770886900609476,76.82025292231954
62.465643091726385,31.441679545429274,92.89953267786242
75.97403832626834,31.914879278594082,100.25627602682503
75.2131947363816,39.8371049232062,79.82767705529785
83.04056933341766,27.53072374311017,106.55875871092388
62.04208651277305,72.42670471964792,46.75520538858169
65.36947769523476,51.68008806987051,61.417203783732795
42.558974145101644,57.82177701608525,67.50693458214676
74.17841704529954,31.01710541111348,93.12307776110579
109.88022087369336,27.91928974919974,135.59596940158207
83.17956130975821,32.179662561515926,104.91243571964719
83.7805647950419,53.06171436953869,70.0048707111374
44.22535729505242,33.61132992916751,79.26045395802291
56.90138436344636,37.3039562115497,75.67580068928464
70.54443609112938,55.42006867748661,61.37339449401527
49.51813344070412,34.647541810372,80.92718772808217
47.787749031671886,36.70761011184909,69.71031130377906
63.73888843076428,31.501412620769155,91.95142857658601
53.71231137475509,25.720093057361627,85.69115485325189
53.1017323309606,42.54042856499272,74.31298814482261
79.76314781126173,45.952915418132186,73.55732157245673
63.50623059212376,32.2220921465361,92.4945195945878
94.34200492044465,31.312846899025807,122.433753701959
79.85136556108726,48.71908594753383,62.99344801773698
67.30907644483958,26.629115951474866,101.12697990975768
83.79743309481253,37.67555078290846,91.0186986890503
34.598040246940556,37.25747182398697,70.92363938148767
33.391580141439924,48.32631113886685,75.30307590513954
71.94395529525895,40.97046296308553,83.81102063692745
64.74027041410207,40.16155885175038,70.36131004792043
95.53692509228955,44.659586502167635,71.8396205621773
60.49027930850922,47.371934290862356,71.60227165579522
46.08854627903084,59.19459400308708,78.56580613456806
76.75694122735915,27.10303434222341,108.4676646903285
63.686062241398794,39.403273501064255,70.49546870391262
45.833874980349066,34.622243336406925,71.84859192823423
34.75405260722462,52.81914167046537,81.61130832649484
59.14935278426643,34.5444336436036,77.59822708405262
83.47220477140084,32.4070540621824,98.29956332375322
79.03584085567746,31.848117577389573,100.41699024371786
69.83064808798586,45.95907966572749,70.50335706345125
45.233454861582175,43.007887434948756,72.14822583555474
44.106915460870795,20.237583107996972,85.90314082264864
82.71846930091661,20.335325728093522,136.8725789109621
89.72039061040704,51.6108036586221,66.28772674525142
66.0733231784134,47.180384521897196,59.056444058347694
72.86464502746446,38.3818043812871,82.59715485400498
47.16061638078969,45.412077974921004,72.81203431369089
75.2302223618414,47.64204489928723,70.72414880752298
35.8022383191329,39.96633022373155,76.15772825915259
86.23288853689913,45.56098776726327,76.76504020571112
92.60642951673545,20.200313730079007,146.4873889389083
99.40608984701885,55.331120393335596,57.516140627337926
85.7431149400304,51.946119058233755,66.0549774352941
62.519579569290535,45.20655944208247,64.30168220645884
67.10402511872441,42.39102520104422,75.32174088326491
79.23358530749181,22.933171867652018,121.06348160971304
93.29838250574242,44.16637061521407,79.98550096325674
53.72339794505362,33.27805076808205,80.13962212960935
83.23081276959638,30.422968415593715,97.80288568853504
53.12881421201389,47.397679251589345,63.87950487290251
92.07373784678975,38.603836577404834,84.64867207163303
43.26511660298446,46.94060321884353,73.45971577916139
71.35308952028475,32.13605904114982,88.09241006182454
61.92945346605642,30.52931721467612,93.1868778122432
93.49321350351384,50.464137190390446,63.756519665727666
91.31974420174998,32.25926186815678,104.93550897391026
47.38406697838725,40.907585996059204,66.46064453195677
82.79466883833992,36.777256684551624,94.78769345716124
65.87758813544869,25.941135580982163,100.71260844468779
71.81254915650096,40.357430263496155,77.57988323668606
44.68994504954634,19.828023903824338,96.3142638460907
58.89115253280145,38.256774897242586,66.10295687574911
82.57429303860656,43.259791833329245,71.78406199118217
74.48372976927052,48.73496310101891,65.84313658202787
86.00224203614331,33.004380418489745,100.25494157325213
85.00794467707087,50.09870732329767,63.73789825565353
48.44397466277948,12.663872248746813,105.3209422885031
87.30437095208372,45.83397387242806,63.446638075621735
67.37433412877668,31.069718516687864,91.16032663523927
60.66293233186386,31.394601380243337,81.80371343024663
65.40683700521151,37.469548237008674,90.73883456875076
62.50169247201521,40.56687176316617,82.7631955272598
94.06817291156581,59.551963350031194,47.65308441655353
80.06775836444928,48.035631470721384,64.09854150218194
110.00172120899926,45.27736995041362,83.07031953182937
99.74341000968167,53.83743701458632,51.72519623020993
58.802988967053096,32.20582589494234,90.59049471705023
97.96729781626235,51.77219095900502,74.56446708305283
96.18435809440342,36.4701489350916,97.35884179837511
96.3444612357663,59.39737719159585,52.53009793709339
72.41278767705343,42.12500981113913,80.33081690831332
118.71850440544813,38.59072960150033,121.44090752923898
99.34836707451551,33.439685120498154,112.80235741443599
50.378751850091994,31.098715566514702,74.82355415883062
76.19997546783074,44.327787983184095,77.62659285547241
85.62122584605429,30.49461340398912,102.14558650041955
40.60556369051771,41.45648309557405,69.65706467259622
48.138377281018165,43.660528583289974,72.67845623394993
63.54497066220446,48.16464415345971,72.62782779027316
57.1413282297365,35.16368925466763,75.77392237925794
12.111204889104442,32.602166216457135,81.57226509171751
56.1914183560299,33.955730467092906,77.3113946723561
63.47043289432033,53.91692044948363,52.80573284529175
52.5169277631662,55.47199176294303,68.38004766277277
74.58574555005349,34.32606593728377,81.73380145734417
122.40336628984312,41.81580744485886,120.41664763059167
55.17181171769272,34.780525695250994,77.57340280215524
74.45997664620982,53.406582722186016,64.12570755450515
67.80812191648481,28.139793944457672,102.33490226038236
111.26225485341335,35.04011781249432,124.67665683275689
84.31133073570167,44.619982349918075,77.01094016219197
71.9256693798536,43.8869392155992,69.82270152203897
22.004325995830733,42.22424714353228,76.46946415754935
66.52288840343498,55.5586652690103,62.76911886151091
69.96301978229235,54.40706957316864,61.895331407898595
83.60212108774071,36.624313807594525,89.11491497884138
55.63967006211486,26.291919622301556,87.65250559841557
69.42591968916408,49.47170467122425,69.75296898780712
61.97591318615636,30.587741046820334,86.91556098575948
71.80091878869202,38.89996025218913,81.19800911556469
67.12421372089432,27.516734987162216,95.26972677313871
50.62113478671561,55.891649340096905,78.22730235836055
95.87712113203614,49.383670741717765,60.95964942344918
75.09640745087043,39.47526954916706,75.23897138855015
76.87617338195354,44.24416609849168,77.36739505771264
48.09542360764911,44.08394193364019,70.43204648764687
79.36784335146913,31.316473789323595,101.1889486054841
66.08447892060222,31.499027937453384,93.90693815951961
58.759304644686495,39.02559782631028,70.54269962283924
50.64296673814555,31.785920581574217,81.85458333470883
70.41051624497362,36.959601754521,84.94526017527157
57.66632997018557,64.44899839142775,57.655566597412346
37.02921479235226,42.44611999585,67.90892169685304
114.70102146685001,42.78878085668143,113.38781788435142
39.12507212065668,53.993992239590014,76.65002112102002
52.48837025154309,62.281103404788695,72.38597216086308
97.60013981855792,35.76116682499687,101.06267556535076
102.77327240092045,28.721194819970123,122.27303525805256
74.59348530374422,40.32736381048991,80.0272584420595
88.30920715758728,31.20139780984041,113.7115001762084
66.59774576006772,36.73692237739547,93.70123403691781
109.84669820698016,29.61212600094079,138.13173019235705
61.46396748424105,22.007420083701383,99.04548241722581
41.747427589823346,48.277488591533384,76.46967506529485
100.05711944405923,28.804062201635467,126.75285755487005
70.43044635089535,25.383591988449307,94.2800612180593
100.45021939001174,35.409842695342476,97.937691869683
70.19683527903841,36.05810546538389,88.44577328316073
76.43040808372776,43.592689036997115,76.06688177566127
48.486221757768625,41.0994254645289,77.2901151735013
34.86354071033087,42.5417469719876,74.98794449870807
70.45619856568844,34.857571056679525,84.16470440101858
81.98684366225012,47.79061637723962,77.6499316210931
56.493736826079385,30.692942172810902,81.60141507011721
73.69460639067283,16.376240207886852,132.28368741729707
91.71897188538486,33.93770192838272,92.57065550891171
81.317240661727,26.40156806807984,113.63273111873804
78.73611643939304,61.90023120375313,55.353006304406925
26.970367724789064,41.63533083261831,71.24256330766316
86.02958289327105,54.35480286148426,56.309497079342094
43.15668397550179,32.94624813111436,69.19624873655403
44.84174982644473,38.556154376012316,77.08776089816953
61.70487305783836,32.494703744928344,84.76958683055881
31.00929473891955,40.41712264648075,73.72472401183596
61.696721792535044,25.750662735631423,96.91666232032216
59.40233930436764,42.38855299416285,75.35298918645734
95.87312236019707,30.843820649867084,110.99872975271236
30.774798321622924,48.76876582410342,82.37396131173085
68.27993849506687,32.98349835372938,89.68703487479003
64.72434654923588,46.26639069082722,75.43317910417021
53.94492918719651,43.212450007890446,67.67850545607318
45.91175711341066,48.32915889671141,75.58547720867828
87.59366496129424,26.663072936094736,122.2018880935313
70.58925286494208,31.801497608135357,84.96829336311154
76.25217593001406,34.29246449991649,100.72421574104648
80.14568308739457,27.82559722168662,105.49988617761792
78.0180583668778,62.83756357107784,56.0686529033873
72.66552836938006,36.50046839679428,86.90736394242549
61.44375868204693,27.280393780068504,91.10821073024921
86.26442442067479,45.24212384815243,77.32605658285408
57.23602399021038,47.55211296086731,61.82903245481015
68.01617730771494,48.870499299320215,66.8615573829337
75.0764686983177,46.5302797137862,74.68311357031247
67.63458406350418,26.91997103840277,93.51457474495294
65.24679256328851,41.38744324727914,69.68704978541459
58.86057215907296,30.32958646794487,84.24762238353308
69.30590020038775,41.56947787031298,82.7388281001528
89.68785932975632,12.946228517881188,185.44201027906217
89.82726512247933,17.02582786879393,157.95726330259248
50.23973776157975,46.06108565840968,74.88644253280745
42.379697407608276,41.568688351532174,65.67830094720884
74.46519463646513,46.78122695576032,72.32325812500412
28.378483850053115,28.304839693637554,60.35961283886819
56.59231532873112,46.825858404437085,56.5041318578388
73.05662409893537,31.687690062439152,98.2291318400329
58.19047196568418,18.25117340871256,111.49830665840938
49.27019734220458,38.85067342630605,76.2443456208384
70.1418126406765,42.99735760956733,78.26337168138726
55.96616524193074,21.14932680148076,97.4861902015998
57.73383895963363,46.06125195610824,66.94438157577075
40.136047526068964,48.72142330555949,71.0861173314435
31.973059709714555,31.856045378926442,72.97673055175795
99.27085082799704,37.39697855258388,93.2754582611073
69.90015862739618,46.60873459853427,73.08207757098282
47.07426262771019,41.0651961099524,72.22751187487908
88.94190323992956,41.96726868440095,83.6332836672756
74.82561226597836,51.43133738655863,69.36767664204639
98.23386561909112,46.963396322132,70.97721962649723
82.55867400667987,42.468379817904705,86.38295083597299
62.17828528423202,32.92874966522595,82.41125567233169
74.70477528851998,37.639075570622985,88.77768705971383
94.43070538385747,63.592459598500554,48.04756887894231
56.95045838955147,51.103309034666076,66.00926648348816
72.83448001876621,42.421539304877285,70.93183067196958
66.79345512473915,26.911938089488388,104.48748994197194
70.17650240287597,39.352632870693824,70.80520828646776
83.17212272648253,40.17153106998398,79.85528741804576
58.123849553562145,32.08800787661297,92.66756354642752
66.63411591745802,40.143447988117124,82.14135304421937
84.56348958560243,49.26760825043378,71.93453878831603
47.77145223547627,45.39743143012086,77.28563902352569
53.95536778948128,60.89918179827045,55.40311308708524
61.01222169872909,47.04327783197653,69.77737075426452
67.70808494191034,51.176994153043964,66.30454023830177
50.14955217935642,38.427154074914604,75.28526360048384
67.6157500320231,38.68458921649668,76.24942527222836
48.891668597327765,46.47854448241279,67.09916075502767
43.08056244836634,52.575427844792785,79.42250631094996
76.56534225084668,44.10999660500816,76.88939711239416
83.56758778702914,27.503663101343808,107.868423391384
82.23372937326172,35.89335164514924,86.98212863881243
69.04299939436467,49.797180614203654,65.113060363358
94.21132385980863,42.597526548594644,82.80809896727106
32.125711745092936,32.42378306236002,79.0466548203311
66.2827578913945,55.77187952336568,64.19663565848474
52.82929005757709,44.00907086674504,71.90627187716537
19.11776303446827,41.62631100324556,82.89078840729927
70.65424123947554,43.09373768303249,81.05241154172002
76.99319289071384,49.15869237386599,61.46063973819727
98.37462915120624,49.520147763063456,65.16084246846586
80.57303100807982,55.8374504280781,49.178710294452955
55.98995825598201,47.624494707926274,66.64803028135859
135.61093380362757,39.884596858569175,138.68059638399387
79.9257177451968,59.81105594976694,59.15029497966368
67.79605065108878,48.22213275770606,63.48177153155166
82.97655887967088,55.8762568974052,56.099686358150144
72.12813261144976,49.72062488096532,71.73394000714904
40.7584968643358,54.79980280414618,78.78314955232179
59.29602633814687,33.60545649074671,74.56965128069541
60.619443939533454,28.291482578697003,89.26899870776664
81.24686062601765,28.223025208389096,112.43058426226969
59.03179477675626,58.13195094033925,57.254829612594335
85.68496102126302,30.125468272828563,104.1789615156328
84.49831256325226,56.49548289638408,59.52337761875838
45.8226914884377,39.27784434340605,74.61939450324388
104.73649950151793,38.08485957087665,106.25548453201434
82.24952354482159,41.3484251371293,83.99658244614686
63.729971167352,66.9060612426234,55.10910290458336
69.81235677822777,34.81997199184421,82.64462325162864
85.52220496710717,49.00355798603252,64.27278978396956
78.16177464376355,48.43489174656079,72.75296225930958
51.9446592562621,30.126116443781562,81.87458020484894
44.23345613974112,42.060644819479364,75.80527667003635
97.35511628776834,34.34248273085424,97.05633392416895
48.80651717070368,45.46497473798716,74.03240141185843
49.15717979210947,32.93527022525305,69.1492292140021
69.47571847438205,33.49292678555032,85.76324668321068
63.91004324015376,24.07142911890029,87.88572192662676
53.13132083934286,39.12701331713571,82.9869331285697
67.38212279790602,32.87877935908582,90.55253895463149
53.842014281970506,16.26164126821201,108.52232039573772
55.95329085305955,52.0729433203836,59.26785104685334
69.5193787208377,40.25629251937081,84.77426276463338
112.59650727627259,40.95585871889488,110.86276979364213
81.657903174592,47.02407333459596,73.66281488416821
62.86204728453752,40.00991365002228,72.80707573439663
62.17508117087975,47.52802923604484,68.36313687150495
68.21691202769343,44.738444336467026,70.36628988217873
46.775121015317,56.95713430189494,74.70891006409468
41.878293605417696,47.43879094418708,73.45184213739299
114.3113586699605,45.58415987253559,92.42540306646481
94.35402738348057,18.765830798134004,163.0972823177596
75.32785178646978,45.62830342408235,77.47861771017365
55.23670731794127,56.70805641375857,66.29634410316153
62.9136440427075,50.92276184877721,64.58893537480859
69.54270668350084,37.70604921176726,76.12691517442425
53.84765903863697,32.594542503728654,70.89548708468133
71.81225818741336,32.89326488928249,80.30989162761976
41.62167156563464,37.05264175512968,65.08754902243932
73.3591479636585,40.442522782692606,78.03546160072884
61.04544818175188,52.28982701275197,73.94338733991266
65.95693215077449,34.5465208340626,84.46651657588649
35.831529841577854,35.64143253618223,72.85096100544935
48.56333265181129,31.843243147140697,78.02758525684135
81.31010424691088,44.6411764989007,82.98113653134672
82.2504839623588,42.29032415249611,82.59163041250468
93.93641121965123,51.404944432506106,66.65392174279492
51.16259048121781,33.732678263743324,76.0171535147993
83.33829029170936,34.29851182087042,92.94988807750921
53.412773163707165,53.49312064533957,70.77642400546199
65.33029562887745,41.04157147228635,77.62327500955071
71.97314030758038,47.526100547332746,76.40717432581997
83.8167695970695,45.60336847318596,76.36808342156934
49.70944270286889,36.84980363814893,82.68669207011014
64.48829126827762,36.17745679198366,78.30614733707296
79.27162514215935,40.65286138335808,82.29034114181442
54.857708011817195,25.296669118278437,94.53842092031891
96.13369233941434,32.72589647492383,113.34969437675284
106.65229818846831,30.344748792209174,131.7303460489393
76.26560823719562,31.63547739501818,97.53758866402939
79.59280272983439,55.053902662982566,67.32368885282943
69.61311096333648,36.839700094096784,81.88440880444598
87.38001754062098,56.16754906980277,49.52563417346632
76.03988421465485,41.118478200457396,85.7645069411722
59.70320346499482,18.755356925315464,105.64567196558258
71.21351170320857,40.17381072946022,72.24526795782435
83.94697521639337,48.48573822814902,70.00510537736587
75.03488182725906,43.51512090904689,70.9012986815028
70.84941207585713,48.9101128145746,70.50058222632282
66.38869439094884,27.124846378385488,96.17434032848439
59.98027039285002,46.89840593328766,61.630757421576305
67.2035941181405,37.454347353759225,83.80260539621892
71.28595319494207,57.04249966808467,59.05672436976557
81.81652136789096,34.591067132103596,93.88003938443399
67.10969534479902,40.9007516861823,66.60131981978802
68.86694062579583,53.01782210405182,65.00865134637193
86.31750937535048,52.204049432100945,67.7422515231065
69.59267435473026,31.616433735613118,95.09978739146366
87.07208839829639,29.81992494757729,105.35531159267438
80.30421468522638,48.90618364690333,63.36848251820218
80.79319855331532,30.355623003159174,107.05315222700469
51.79312501358727,44.09831972211283,74.26140310214241
72.60701904565751,48.47963691985136,61.542604015665496
58.400612107476825,27.88345875990121,94.83210065364094
50.98948510818842,42.720772786304806,69.78683907708124
57.7856802653001,39.488328334409324,71.44461485062712
56.93461010927935,54.34692447742866,65.77426653025432
65.08474923906341,30.99797706995777,94.64634997467587
114.28930299161016,26.405195652803997,163.0155806011645
79.54658926230925,20.73144460752927,126.11091176973531
49.62097225817011,48.56881216144329,66.69031363100261
72.64483131541125,26.06956871858965,103.97756108973445
75.51269226725967,43.55410019271501,74.81778705023487
69.80761249138506,13.762908733018428,148.44414523628558
67.91943326725956,39.87053636877517,83.91368325082775
79.2256510019115,29.33128833362968,100.52110105843826
75.38658514942948,47.30108715979041,72.59994559831156
21.05359038953692,44.1664545748698,90.12792573948083
78.84508345380249,48.705460236301676,61.83011049119118
70.1711914803583,49.12415875298829,72.77719125007452
64.40936537605016,30.336967445602927,93.71506785201917
67.17075389365198,50.55691463763009,72.05466447146537
97.76057530433758,28.405106063932337,130.40845716875188
70.86635421860956,64.15207544074323,56.37962035494308
53.294502040428675,32.62222676827334,90.33704036191938
80.49386842053961,27.72081054429902,111.98885789919387
78.29322325818347,33.74036710896121,91.72125591144436
59.878307038676255,47.37590225868448,75.89103979945199
105.03518498950217,45.78046373439292,82.45039119998702
53.20979221797171,29.671655793281683,77.5888858223057
59.36579814447951,33.661423930977904,83.92964943992656
108.9426518348505,34.58814726641976,118.65902668078299
63.794308238209815,24.4251486220557,106.80514052368011
65.5399235851868,50.791700631868565,75.16665520400348
86.74876486433307,26.84182024140974,118.0113690943253
36.12102277842644,41.21067664755966,81.2663525855706
68.20742010014528,47.83997964541182,70.64457096299505
